epoch,step,train/loss,val/error_T,val/loss,val/loss_best
311,311,7765.6181640625,,,
312,312,7762.1015625,,,
313,313,7758.58984375,,,
314,314,7755.08349609375,,,
315,315,7751.58154296875,,,
316,316,7748.08447265625,,,
317,317,7744.591796875,,,
318,318,7741.10400390625,,,
319,319,7737.62158203125,,,
320,320,7734.14208984375,,,
321,321,7730.66845703125,,,
322,322,7727.19873046875,,,
323,323,7723.7353515625,,,
324,324,7720.2744140625,,,
325,325,7716.818359375,,,
326,326,7713.3671875,,,
327,327,7709.919921875,,,
328,328,7706.4765625,,,
329,329,7703.03955078125,,,
330,330,7699.6044921875,,,
331,331,7696.1748046875,,,
332,332,7692.75048828125,,,
333,333,7689.3291015625,,,
334,334,7685.912109375,,,
335,335,7682.4990234375,,,
336,336,7679.09033203125,,,
337,337,7675.68603515625,,,
338,338,7672.2861328125,,,
339,339,7668.89111328125,,,
340,340,7665.498046875,,,
341,341,7662.109375,,,
342,342,7658.7265625,,,
343,343,7655.3466796875,,,
344,344,7651.97119140625,,,
345,345,7648.5986328125,,,
346,346,7645.22998046875,,,
347,347,7641.86669921875,,,
348,348,7638.5068359375,,,
349,349,7635.150390625,,,
350,350,7631.79833984375,,,
351,351,7628.44970703125,,,
352,352,7625.10546875,,,
353,353,7621.763671875,,,
354,354,7618.42626953125,,,
355,355,7615.09326171875,,,
356,356,7611.76416015625,,,
357,357,7608.43798828125,,,
358,358,7605.1162109375,,,
359,359,7601.79833984375,,,
360,360,7598.4833984375,,,
361,361,7595.1728515625,,,
362,362,7591.865234375,,,
363,363,7588.5615234375,,,
364,364,7585.26171875,,,
365,365,7581.96484375,,,
366,366,7578.67138671875,,,
367,367,7575.38232421875,,,
368,368,7572.0966796875,,,
369,369,7568.81396484375,,,
370,370,7565.53515625,,,
371,371,7562.25927734375,,,
372,372,7558.9873046875,,,
373,373,7555.7197265625,,,
374,374,7552.45458984375,,,
375,375,7549.1923828125,,,
376,376,7545.935546875,,,
377,377,7542.68017578125,,,
378,378,7539.42919921875,,,
379,379,7536.1806640625,,,
380,380,7532.9365234375,,,
381,381,7529.69482421875,,,
382,382,7526.45751953125,,,
383,383,7523.22265625,,,
384,384,7519.990234375,,,
385,385,7516.76220703125,,,
386,386,7513.53857421875,,,
387,387,7510.31640625,,,
388,388,7507.0986328125,,,
389,389,7503.88330078125,,,
390,390,7500.67138671875,,,
391,391,7497.46240234375,,,
392,392,7494.2568359375,,,
393,393,7491.05517578125,,,
394,394,7487.85546875,,,
395,395,7484.65869140625,,,
396,396,7481.4658203125,,,
397,397,7478.2763671875,,,
398,398,7475.08984375,,,
399,399,,0.8340755105018616,4247.52294921875,4247.52294921875
399,399,7471.90625,,,
400,400,7468.7255859375,,,
401,401,7465.54931640625,,,
402,402,7462.37353515625,,,
403,403,7459.20361328125,,,
404,404,7456.03515625,,,
405,405,7452.869140625,,,
406,406,7449.70703125,,,
407,407,7446.5478515625,,,
408,408,7443.392578125,,,
409,409,7440.23828125,,,
410,410,7437.087890625,,,
411,411,7433.94091796875,,,
412,412,7430.79736328125,,,
413,413,7427.6552734375,,,
414,414,7424.51708984375,,,
415,415,7421.3818359375,,,
416,416,7418.2490234375,,,
417,417,7415.119140625,,,
418,418,7411.99267578125,,,
419,419,7408.86865234375,,,
420,420,7405.74755859375,,,
421,421,7402.62890625,,,
422,422,7399.513671875,,,
423,423,7396.400390625,,,
424,424,7393.291015625,,,
425,425,7390.1845703125,,,
426,426,7387.08056640625,,,
427,427,7383.9794921875,,,
428,428,7380.88037109375,,,
429,429,7377.78466796875,,,
430,430,7374.69189453125,,,
431,431,7371.6015625,,,
432,432,7368.5146484375,,,
433,433,7365.4296875,,,
434,434,7362.34765625,,,
435,435,7359.26904296875,,,
436,436,7356.1923828125,,,
437,437,7353.1181640625,,,
438,438,7350.04638671875,,,
439,439,7346.97900390625,,,
440,440,7343.91259765625,,,
441,441,7340.85009765625,,,
442,442,7337.78857421875,,,
443,443,7334.73193359375,,,
444,444,7331.67724609375,,,
445,445,7328.62353515625,,,
446,446,7325.57373046875,,,
447,447,7322.52685546875,,,
448,448,7319.482421875,,,
449,449,7316.4404296875,,,
450,450,7313.40087890625,,,
451,451,7310.3642578125,,,
452,452,7307.330078125,,,
453,453,7304.29833984375,,,
454,454,7301.27001953125,,,
455,455,7298.244140625,,,
456,456,7295.2197265625,,,
457,457,7292.1982421875,,,
458,458,7289.17919921875,,,
459,459,7286.1630859375,,,
460,460,7283.14990234375,,,
461,461,7280.138671875,,,
462,462,7277.1298828125,,,
463,463,7274.12353515625,,,
464,464,7271.11962890625,,,
465,465,7268.1181640625,,,
466,466,7265.11962890625,,,
467,467,7262.123046875,,,
468,468,7259.12939453125,,,
469,469,7256.13818359375,,,
470,470,7253.1494140625,,,
471,471,7250.1630859375,,,
472,472,7247.17919921875,,,
473,473,7244.19873046875,,,
474,474,7241.21875,,,
475,475,7238.24267578125,,,
476,476,7235.2685546875,,,
477,477,7232.29638671875,,,
478,478,7229.3271484375,,,
479,479,7226.35986328125,,,
480,480,7223.39453125,,,
481,481,7220.43359375,,,
482,482,7217.4736328125,,,
483,483,7214.51611328125,,,
484,484,7211.5615234375,,,
485,485,7208.60888671875,,,
486,486,7205.65869140625,,,
487,487,7202.7099609375,,,
488,488,7199.7646484375,,,
489,489,7196.82080078125,,,
490,490,7193.88037109375,,,
491,491,7190.94140625,,,
492,492,7188.0048828125,,,
493,493,7185.07080078125,,,
494,494,7182.1396484375,,,
495,495,7179.21044921875,,,
496,496,7176.28369140625,,,
497,497,7173.3583984375,,,
498,498,7170.4365234375,,,
499,499,,0.8133724331855774,4039.280029296875,4039.280029296875
499,499,7167.51611328125,,,
500,500,7164.59814453125,,,
501,501,7161.6826171875,,,
502,502,7158.76904296875,,,
503,503,7155.85888671875,,,
504,504,7152.9501953125,,,
505,505,7150.04296875,,,
506,506,7147.138671875,,,
507,507,7144.236328125,,,
508,508,7141.3369140625,,,
509,509,7138.439453125,,,
510,510,7135.54443359375,,,
511,511,7132.65087890625,,,
512,512,7129.7607421875,,,
513,513,7126.8720703125,,,
514,514,7123.9853515625,,,
515,515,7121.1015625,,,
516,516,7118.21923828125,,,
517,517,7115.33935546875,,,
518,518,7112.46142578125,,,
519,519,7109.58642578125,,,
520,520,7106.712890625,,,
521,521,7103.8427734375,,,
522,522,7100.97265625,,,
523,523,7098.10693359375,,,
524,524,7095.24169921875,,,
525,525,7092.3798828125,,,
526,526,7089.5185546875,,,
527,527,7086.66162109375,,,
528,528,7083.8046875,,,
529,529,7080.95068359375,,,
530,530,7078.099609375,,,
531,531,7075.25048828125,,,
532,532,7072.40234375,,,
533,533,7069.55712890625,,,
534,534,7066.7138671875,,,
535,535,7063.87353515625,,,
536,536,7061.03466796875,,,
537,537,7058.197265625,,,
538,538,7055.36279296875,,,
539,539,7052.5302734375,,,
540,540,7049.7001953125,,,
541,541,7046.87109375,,,
542,542,7044.04443359375,,,
543,543,7041.220703125,,,
544,544,7038.39892578125,,,
545,545,7035.578125,,,
546,546,7032.759765625,,,
547,547,7029.94384765625,,,
548,548,7027.130859375,,,
549,549,7024.318359375,,,
550,550,7021.5087890625,,,
551,551,7018.70068359375,,,
552,552,7015.8955078125,,,
553,553,7013.09130859375,,,
554,554,7010.29052734375,,,
555,555,7007.490234375,,,
556,556,7004.693359375,,,
557,557,7001.8974609375,,,
558,558,6999.10498046875,,,
559,559,6996.3125,,,
560,560,6993.52392578125,,,
561,561,6990.736328125,,,
562,562,6987.95068359375,,,
563,563,6985.16650390625,,,
564,564,6982.3857421875,,,
565,565,6979.6064453125,,,
566,566,6976.82958984375,,,
567,567,6974.05322265625,,,
568,568,6971.28076171875,,,
569,569,6968.509765625,,,
570,570,6965.7392578125,,,
571,571,6962.97265625,,,
572,572,6960.20703125,,,
573,573,6957.4423828125,,,
574,574,6954.681640625,,,
575,575,6951.921875,,,
576,576,6949.16455078125,,,
577,577,6946.40771484375,,,
578,578,6943.6552734375,,,
579,579,6940.9033203125,,,
580,580,6938.154296875,,,
581,581,6935.40625,,,
582,582,6932.66015625,,,
583,583,6929.9169921875,,,
584,584,6927.173828125,,,
585,585,6924.43408203125,,,
586,586,6921.69580078125,,,
587,587,6918.95947265625,,,
588,588,6916.22607421875,,,
589,589,6913.49267578125,,,
590,590,6910.76318359375,,,
591,591,6908.0341796875,,,
592,592,6905.30810546875,,,
593,593,6902.5830078125,,,
594,594,6899.859375,,,
595,595,6897.14013671875,,,
596,596,6894.42041015625,,,
597,597,6891.703125,,,
598,598,6888.98828125,,,
599,599,,0.793677806854248,3846.037353515625,3846.037353515625
599,599,6886.2744140625,,,
600,600,6883.5634765625,,,
601,601,6880.853515625,,,
602,602,6878.14697265625,,,
603,603,6875.4404296875,,,
604,604,6872.7373046875,,,
605,605,6870.0341796875,,,
606,606,6867.33447265625,,,
607,607,6864.63671875,,,
608,608,6861.9404296875,,,
609,609,6859.24658203125,,,
610,610,6856.55322265625,,,
611,611,6853.8623046875,,,
612,612,6851.1728515625,,,
613,613,6848.48583984375,,,
614,614,6845.80029296875,,,
615,615,6843.1171875,,,
616,616,6840.4365234375,,,
617,617,6837.75634765625,,,
618,618,6835.0791015625,,,
619,619,6832.40234375,,,
620,620,6829.72900390625,,,
621,621,6827.0556640625,,,
622,622,6824.384765625,,,
623,623,6821.71630859375,,,
624,624,6819.04931640625,,,
625,625,6816.384765625,,,
626,626,6813.72119140625,,,
627,627,6811.0595703125,,,
628,628,6808.3994140625,,,
629,629,6805.7421875,,,
630,630,6803.08740234375,,,
631,631,6800.43310546875,,,
632,632,6797.77978515625,,,
633,633,6795.13037109375,,,
634,634,6792.48046875,,,
635,635,6789.83447265625,,,
636,636,6787.18896484375,,,
637,637,6784.544921875,,,
638,638,6781.90380859375,,,
639,639,6779.26416015625,,,
640,640,6776.6259765625,,,
641,641,6773.9892578125,,,
642,642,6771.35546875,,,
643,643,6768.72216796875,,,
644,644,6766.091796875,,,
645,645,6763.462890625,,,
646,646,6760.83544921875,,,
647,647,6758.20849609375,,,
648,648,6755.5859375,,,
649,649,6752.9638671875,,,
650,650,6750.3427734375,,,
651,651,6747.72412109375,,,
652,652,6745.10791015625,,,
653,653,6742.4921875,,,
654,654,6739.8798828125,,,
655,655,6737.26806640625,,,
656,656,6734.658203125,,,
657,657,6732.04931640625,,,
658,658,6729.4443359375,,,
659,659,6726.83837890625,,,
660,660,6724.236328125,,,
661,661,6721.63525390625,,,
662,662,6719.0361328125,,,
663,663,6716.4375,,,
664,664,6713.8427734375,,,
665,665,6711.24853515625,,,
666,666,6708.65576171875,,,
667,667,6706.064453125,,,
668,668,6703.4755859375,,,
669,669,6700.88818359375,,,
670,670,6698.302734375,,,
671,671,6695.71923828125,,,
672,672,6693.13623046875,,,
673,673,6690.5556640625,,,
674,674,6687.9775390625,,,
675,675,6685.400390625,,,
676,676,6682.82568359375,,,
677,677,6680.25146484375,,,
678,678,6677.6796875,,,
679,679,6675.1103515625,,,
680,680,6672.54052734375,,,
681,681,6669.97412109375,,,
682,682,6667.4091796875,,,
683,683,6664.8466796875,,,
684,684,6662.2841796875,,,
685,685,6659.724609375,,,
686,686,6657.16552734375,,,
687,687,6654.60888671875,,,
688,688,6652.05322265625,,,
689,689,6649.5009765625,,,
690,690,6646.94873046875,,,
691,691,6644.3984375,,,
692,692,6641.8505859375,,,
693,693,6639.30322265625,,,
694,694,6636.7587890625,,,
695,695,6634.21630859375,,,
696,696,6631.6748046875,,,
697,697,6629.1337890625,,,
698,698,6626.59619140625,,,
699,699,,0.7747247815132141,3664.5439453125,3664.5439453125
699,699,6624.0595703125,,,
700,700,6621.5244140625,,,
701,701,6618.9912109375,,,
702,702,6616.4599609375,,,
703,703,6613.9287109375,,,
704,704,6611.40087890625,,,
705,705,6608.87451171875,,,
706,706,6606.3486328125,,,
707,707,6603.8251953125,,,
708,708,6601.30322265625,,,
709,709,6598.78271484375,,,
710,710,6596.2646484375,,,
711,711,6593.74755859375,,,
712,712,6591.232421875,,,
713,713,6588.71826171875,,,
714,714,6586.20703125,,,
715,715,6583.6962890625,,,
716,716,6581.1875,,,
717,717,6578.68017578125,,,
718,718,6576.17578125,,,
719,719,6573.6708984375,,,
720,720,6571.16943359375,,,
721,721,6568.66943359375,,,
722,722,6566.16943359375,,,
723,723,6563.67236328125,,,
724,724,6561.17626953125,,,
725,725,6558.6826171875,,,
726,726,6556.18994140625,,,
727,727,6553.69970703125,,,
728,728,6551.21044921875,,,
729,729,6548.72119140625,,,
730,730,6546.236328125,,,
731,731,6543.75048828125,,,
732,732,6541.2685546875,,,
733,733,6538.7861328125,,,
734,734,6536.3076171875,,,
735,735,6533.8291015625,,,
736,736,6531.3525390625,,,
737,737,6528.87744140625,,,
738,738,6526.40380859375,,,
739,739,6523.93212890625,,,
740,740,6521.462890625,,,
741,741,6518.99365234375,,,
742,742,6516.52587890625,,,
743,743,6514.0625,,,
744,744,6511.59765625,,,
745,745,6509.134765625,,,
746,746,6506.6748046875,,,
747,747,6504.2158203125,,,
748,748,6501.7587890625,,,
749,749,6499.30224609375,,,
750,750,6496.84765625,,,
751,751,6494.3955078125,,,
752,752,6491.943359375,,,
753,753,6489.494140625,,,
754,754,6487.0458984375,,,
755,755,6484.5986328125,,,
756,756,6482.15478515625,,,
757,757,6479.7109375,,,
758,758,6477.26953125,,,
759,759,6474.82861328125,,,
760,760,6472.390625,,,
761,761,6469.953125,,,
762,762,6467.517578125,,,
763,763,6465.08349609375,,,
764,764,6462.65087890625,,,
765,765,6460.2197265625,,,
766,766,6457.791015625,,,
767,767,6455.3623046875,,,
768,768,6452.9365234375,,,
769,769,6450.51123046875,,,
770,770,6448.08837890625,,,
771,771,6445.666015625,,,
772,772,6443.24609375,,,
773,773,6440.82763671875,,,
774,774,6438.41064453125,,,
775,775,6435.99462890625,,,
776,776,6433.58154296875,,,
777,777,6431.169921875,,,
778,778,6428.7578125,,,
779,779,6426.34814453125,,,
780,780,6423.94140625,,,
781,781,6421.5341796875,,,
782,782,6419.12939453125,,,
783,783,6416.72607421875,,,
784,784,6414.32470703125,,,
785,785,6411.923828125,,,
786,786,6409.525390625,,,
787,787,6407.1279296875,,,
788,788,6404.73291015625,,,
789,789,6402.33837890625,,,
790,790,6399.94580078125,,,
791,791,6397.55517578125,,,
792,792,6395.16552734375,,,
793,793,6392.77734375,,,
794,794,6390.39013671875,,,
795,795,6388.0048828125,,,
796,796,6385.6220703125,,,
797,797,6383.2392578125,,,
798,798,6380.8583984375,,,
799,799,,0.7563793659210205,3493.046630859375,3493.046630859375
799,799,6378.478515625,,,
800,800,6376.1025390625,,,
801,801,6373.72607421875,,,
802,802,6371.3525390625,,,
803,803,6368.97900390625,,,
804,804,6366.60693359375,,,
805,805,6364.23681640625,,,
806,806,6361.86767578125,,,
807,807,6359.50048828125,,,
808,808,6357.134765625,,,
809,809,6354.7705078125,,,
810,810,6352.40771484375,,,
811,811,6350.046875,,,
812,812,6347.68798828125,,,
813,813,6345.330078125,,,
814,814,6342.97314453125,,,
815,815,6340.6171875,,,
816,816,6338.26318359375,,,
817,817,6335.91162109375,,,
818,818,6333.56005859375,,,
819,819,6331.2119140625,,,
820,820,6328.86328125,,,
821,821,6326.51708984375,,,
822,822,6324.1728515625,,,
823,823,6321.82861328125,,,
824,824,6319.48681640625,,,
825,825,6317.1455078125,,,
826,826,6314.806640625,,,
827,827,6312.4697265625,,,
828,828,6310.13427734375,,,
829,829,6307.79931640625,,,
830,830,6305.46533203125,,,
831,831,6303.13427734375,,,
832,832,6300.80322265625,,,
833,833,6298.47509765625,,,
834,834,6296.1474609375,,,
835,835,6293.82275390625,,,
836,836,6291.49755859375,,,
837,837,6289.1748046875,,,
838,838,6286.853515625,,,
839,839,6284.53271484375,,,
840,840,6282.21435546875,,,
841,841,6279.89794921875,,,
842,842,6277.58154296875,,,
843,843,6275.267578125,,,
844,844,6272.95458984375,,,
845,845,6270.6435546875,,,
846,846,6268.33349609375,,,
847,847,6266.02490234375,,,
848,848,6263.7177734375,,,
849,849,6261.4130859375,,,
850,850,6259.1083984375,,,
851,851,6256.8056640625,,,
852,852,6254.50439453125,,,
853,853,6252.20361328125,,,
854,854,6249.90576171875,,,
855,855,6247.60791015625,,,
856,856,6245.314453125,,,
857,857,6243.0185546875,,,
858,858,6240.72607421875,,,
859,859,6238.4345703125,,,
860,860,6236.1455078125,,,
861,861,6233.85693359375,,,
862,862,6231.57080078125,,,
863,863,6229.28564453125,,,
864,864,6227.0,,,
865,865,6224.7177734375,,,
866,866,6222.43603515625,,,
867,867,6220.1572265625,,,
868,868,6217.8779296875,,,
869,869,6215.60107421875,,,
870,870,6213.326171875,,,
871,871,6211.05078125,,,
872,872,6208.779296875,,,
873,873,6206.5068359375,,,
874,874,6204.2373046875,,,
875,875,6201.96875,,,
876,876,6199.701171875,,,
877,877,6197.435546875,,,
878,878,6195.17138671875,,,
879,879,6192.90869140625,,,
880,880,6190.6474609375,,,
881,881,6188.38720703125,,,
882,882,6186.1279296875,,,
883,883,6183.87158203125,,,
884,884,6181.615234375,,,
885,885,6179.35986328125,,,
886,886,6177.10791015625,,,
887,887,6174.85693359375,,,
888,888,6172.60595703125,,,
889,889,6170.3564453125,,,
890,890,6168.10986328125,,,
891,891,6165.86328125,,,
892,892,6163.61865234375,,,
893,893,6161.3759765625,,,
894,894,6159.13427734375,,,
895,895,6156.8935546875,,,
896,896,6154.6533203125,,,
897,897,6152.4169921875,,,
898,898,6150.1796875,,,
899,899,,0.7385650277137756,3330.447021484375,3330.447021484375
899,899,6147.94482421875,,,
900,900,6145.71044921875,,,
901,901,6143.47802734375,,,
902,902,6141.248046875,,,
903,903,6139.01904296875,,,
904,904,6136.791015625,,,
905,905,6134.56396484375,,,
906,906,6132.3388671875,,,
907,907,6130.1142578125,,,
908,908,6127.892578125,,,
909,909,6125.671875,,,
910,910,6123.45068359375,,,
911,911,6121.2333984375,,,
912,912,6119.0166015625,,,
913,913,6116.80078125,,,
914,914,6114.58544921875,,,
915,915,6112.373046875,,,
916,916,6110.162109375,,,
917,917,6107.9501953125,,,
918,918,6105.74267578125,,,
919,919,6103.53564453125,,,
920,920,6101.3291015625,,,
921,921,6099.12353515625,,,
922,922,6096.92041015625,,,
923,923,6094.71875,,,
924,924,6092.5185546875,,,
925,925,6090.31884765625,,,
926,926,6088.12060546875,,,
927,927,6085.923828125,,,
928,928,6083.72998046875,,,
929,929,6081.53564453125,,,
930,930,6079.34326171875,,,
931,931,6077.1513671875,,,
