epoch,step,train/loss,val/error_T,val/loss,val/loss_best
4442,4442,1017.4845581054688,,,
4443,4443,1016.6277465820312,,,
4444,4444,1015.8203125,,,
4445,4445,1015.016357421875,,,
4446,4446,1014.3185424804688,,,
4447,4447,1013.5642700195312,,,
4448,4448,1012.8697509765625,,,
4449,4449,1012.0234375,,,
4450,4450,1011.17822265625,,,
4451,4451,1010.5399169921875,,,
4452,4452,1009.8023681640625,,,
4453,4453,1009.014892578125,,,
4454,4454,1008.2548217773438,,,
4455,4455,1007.5221557617188,,,
4456,4456,1006.7874755859375,,,
4457,4457,1005.9474487304688,,,
4458,4458,1005.1868896484375,,,
4459,4459,1004.4617309570312,,,
4460,4460,1003.763916015625,,,
4461,4461,1002.9059448242188,,,
4462,4462,1002.12890625,,,
4463,4463,1001.4860229492188,,,
4464,4464,1000.6754150390625,,,
4465,4465,999.9116821289062,,,
4466,4466,999.1104736328125,,,
4467,4467,998.4284057617188,,,
4468,4468,997.63037109375,,,
4469,4469,996.9623413085938,,,
4470,4470,996.1632080078125,,,
4471,4471,995.3948364257812,,,
4472,4472,994.6516723632812,,,
4473,4473,993.994384765625,,,
4474,4474,993.2337646484375,,,
4475,4475,992.4494018554688,,,
4476,4476,991.72021484375,,,
4477,4477,990.8988037109375,,,
4478,4478,990.1172485351562,,,
4479,4479,989.4464721679688,,,
4480,4480,988.6705322265625,,,
4481,4481,987.946533203125,,,
4482,4482,987.2166137695312,,,
4483,4483,986.4546508789062,,,
4484,4484,985.7266235351562,,,
4485,4485,984.9806518554688,,,
4486,4486,984.2255859375,,,
4487,4487,983.542724609375,,,
4488,4488,982.7911987304688,,,
4489,4489,981.987548828125,,,
4490,4490,981.2976684570312,,,
4491,4491,980.5369873046875,,,
4492,4492,979.816650390625,,,
4493,4493,979.0631103515625,,,
4494,4494,978.3601684570312,,,
4495,4495,977.5680541992188,,,
4496,4496,976.8506469726562,,,
4497,4497,976.1346435546875,,,
4498,4498,975.3607177734375,,,
4499,4499,,0.770258903503418,3622.4169921875,1673.0159912109375
4499,4499,974.6674194335938,,,
4500,4500,973.939453125,,,
4501,4501,973.1527709960938,,,
4502,4502,972.4171752929688,,,
4503,4503,971.6895751953125,,,
4504,4504,970.938232421875,,,
4505,4505,970.1771240234375,,,
4506,4506,969.432861328125,,,
4507,4507,968.6861572265625,,,
4508,4508,968.002197265625,,,
4509,4509,967.26513671875,,,
4510,4510,966.5428466796875,,,
4511,4511,965.7592163085938,,,
4512,4512,965.0845336914062,,,
4513,4513,964.3050537109375,,,
4514,4514,963.5908203125,,,
4515,4515,962.9118041992188,,,
4516,4516,962.1396484375,,,
4517,4517,961.3585815429688,,,
4518,4518,960.6610107421875,,,
4519,4519,959.9086303710938,,,
4520,4520,959.18701171875,,,
4521,4521,958.4545288085938,,,
4522,4522,957.6997680664062,,,
4523,4523,956.9783935546875,,,
4524,4524,956.3153076171875,,,
4525,4525,955.591064453125,,,
4526,4526,954.8405151367188,,,
4527,4527,954.0987548828125,,,
4528,4528,953.4024047851562,,,
4529,4529,952.6504516601562,,,
4530,4530,951.8991088867188,,,
4531,4531,951.210205078125,,,
4532,4532,950.4805908203125,,,
4533,4533,949.7445678710938,,,
4534,4534,948.97412109375,,,
4535,4535,948.295654296875,,,
4536,4536,947.5059814453125,,,
4537,4537,946.7760009765625,,,
4538,4538,946.0442504882812,,,
4539,4539,945.3646850585938,,,
4540,4540,944.5980224609375,,,
4541,4541,943.8963623046875,,,
4542,4542,943.1494140625,,,
4543,4543,942.44921875,,,
4544,4544,941.6892700195312,,,
4545,4545,941.0187377929688,,,
4546,4546,940.2680053710938,,,
4547,4547,939.5171508789062,,,
4548,4548,938.8276977539062,,,
4549,4549,938.0642700195312,,,
4550,4550,937.361572265625,,,
4551,4551,936.65283203125,,,
4552,4552,935.8973388671875,,,
4553,4553,935.1799926757812,,,
4554,4554,934.4310302734375,,,
4555,4555,933.695556640625,,,
4556,4556,932.990478515625,,,
4557,4557,932.2421264648438,,,
4558,4558,931.4905395507812,,,
4559,4559,930.7929077148438,,,
4560,4560,930.0358276367188,,,
4561,4561,929.3299560546875,,,
4562,4562,928.5975341796875,,,
4563,4563,927.9075927734375,,,
4564,4564,927.154052734375,,,
4565,4565,926.4227905273438,,,
4566,4566,925.7030029296875,,,
4567,4567,924.9752197265625,,,
4568,4568,924.2376708984375,,,
4569,4569,923.5272827148438,,,
4570,4570,922.748046875,,,
4571,4571,922.10205078125,,,
4572,4572,921.3152465820312,,,
4573,4573,920.6370239257812,,,
4574,4574,919.9252319335938,,,
4575,4575,919.15771484375,,,
4576,4576,918.467529296875,,,
4577,4577,917.7216186523438,,,
4578,4578,917.03125,,,
4579,4579,916.2659301757812,,,
4580,4580,915.5518188476562,,,
4581,4581,914.8502807617188,,,
4582,4582,914.0719604492188,,,
