epoch,step,test/error_T,test/loss,train/loss,val/error_T,val/loss,val/loss_best
154,154,,,8442.37109375,,,
155,155,,,8437.181640625,,,
156,156,,,8432.0087890625,,,
157,157,,,8426.84765625,,,
158,158,,,8421.701171875,,,
159,159,,,8416.5703125,,,
160,160,,,8411.453125,,,
161,161,,,8406.34765625,,,
162,162,,,8401.2568359375,,,
163,163,,,8396.1796875,,,
164,164,,,8391.115234375,,,
165,165,,,8386.0625,,,
166,166,,,8381.0234375,,,
167,167,,,8375.9970703125,,,
168,168,,,8370.9814453125,,,
169,169,,,8365.978515625,,,
170,170,,,8360.98828125,,,
171,171,,,8356.0087890625,,,
172,172,,,8351.0400390625,,,
173,173,,,8346.083984375,,,
174,174,,,8341.1396484375,,,
175,175,,,8336.205078125,,,
176,176,,,8331.2822265625,,,
177,177,,,8326.369140625,,,
178,178,,,8321.466796875,,,
179,179,,,8316.5751953125,,,
180,180,,,8311.693359375,,,
181,181,,,8306.822265625,,,
182,182,,,8301.9619140625,,,
183,183,,,8297.111328125,,,
184,184,,,8292.2705078125,,,
185,185,,,8287.4375,,,
186,186,,,8282.6171875,,,
187,187,,,8277.8046875,,,
188,188,,,8273.001953125,,,
189,189,,,8268.2080078125,,,
190,190,,,8263.4248046875,,,
191,191,,,8258.6484375,,,
192,192,,,8253.8818359375,,,
193,193,,,8249.1240234375,,,
194,194,,,8244.3759765625,,,
195,195,,,8239.6357421875,,,
196,196,,,8234.904296875,,,
197,197,,,8230.181640625,,,
198,198,,,8225.466796875,,,
199,199,,,8220.76171875,,,
200,200,,,8216.064453125,,,
201,201,,,8211.373046875,,,
202,202,,,8206.69140625,,,
203,203,,,8202.0185546875,,,
204,204,,,8197.3525390625,,,
205,205,,,8192.6953125,,,
206,206,,,8188.044921875,,,
207,207,,,8183.4033203125,,,
208,208,,,8178.76806640625,,,
209,209,,,8174.1416015625,,,
210,210,,,8169.521484375,,,
211,211,,,8164.90966796875,,,
212,212,,,8160.30517578125,,,
213,213,,,8155.70751953125,,,
214,214,,,8151.11669921875,,,
215,215,,,8146.53466796875,,,
216,216,,,8141.95849609375,,,
217,217,,,8137.39013671875,,,
218,218,,,8132.82861328125,,,
219,219,,,8128.2734375,,,
220,220,,,8123.72607421875,,,
221,221,,,8119.18505859375,,,
222,222,,,8114.65087890625,,,
223,223,,,8110.123046875,,,
224,224,,,8105.6025390625,,,
225,225,,,8101.087890625,,,
226,226,,,8096.58056640625,,,
227,227,,,8092.07958984375,,,
228,228,,,8087.5859375,,,
229,229,,,8083.09765625,,,
230,230,,,8078.61474609375,,,
231,231,,,8074.140625,,,
232,232,,,8069.6708984375,,,
233,233,,,8065.2080078125,,,
234,234,,,8060.751953125,,,
235,235,,,8056.30078125,,,
236,236,,,8051.85693359375,,,
237,237,,,8047.41845703125,,,
238,238,,,8042.98681640625,,,
239,239,,,8038.560546875,,,
240,240,,,8034.14013671875,,,
241,241,,,8029.72607421875,,,
242,242,,,8025.3173828125,,,
243,243,,,8020.91455078125,,,
244,244,,,8016.5185546875,,,
245,245,,,8012.12744140625,,,
246,246,,,8007.7421875,,,
247,247,,,8003.36328125,,,
248,248,,,7998.98876953125,,,
249,249,,,7994.6201171875,,,
250,250,,,7990.2578125,,,
251,251,,,7985.9013671875,,,
252,252,,,7981.54931640625,,,
253,253,,,7977.20263671875,,,
254,254,,,7972.8623046875,,,
255,255,,,7968.52685546875,,,
256,256,,,7964.1982421875,,,
257,257,,,7959.87353515625,,,
258,258,,,7955.55419921875,,,
259,259,,,7951.24072265625,,,
260,260,,,7946.93212890625,,,
261,261,,,7942.62890625,,,
262,262,,,7938.33056640625,,,
263,263,,,7934.0380859375,,,
264,264,,,7929.75048828125,,,
265,265,,,7925.4677734375,,,
266,266,,,7921.18994140625,,,
267,267,,,7916.91845703125,,,
268,268,,,7912.6513671875,,,
269,269,,,7908.388671875,,,
270,270,,,7904.13232421875,,,
271,271,,,7899.8798828125,,,
272,272,,,7895.63232421875,,,
273,273,,,7891.39013671875,,,
274,274,,,7887.1533203125,,,
275,275,,,7882.92041015625,,,
276,276,,,7878.6923828125,,,
277,277,,,7874.47021484375,,,
278,278,,,7870.251953125,,,
279,279,,,7866.0390625,,,
280,280,,,7861.83056640625,,,
281,281,,,7857.626953125,,,
282,282,,,7853.427734375,,,
283,283,,,7849.2333984375,,,
284,284,,,7845.0439453125,,,
285,285,,,7840.85986328125,,,
286,286,,,7836.6796875,,,
287,287,,,7832.5029296875,,,
288,288,,,7828.33251953125,,,
289,289,,,7824.16552734375,,,
290,290,,,7820.0048828125,,,
291,291,,,7815.84716796875,,,
292,292,,,7811.6943359375,,,
293,293,,,7807.54541015625,,,
294,294,,,7803.40185546875,,,
295,295,,,7799.2626953125,,,
296,296,,,7795.126953125,,,
297,297,,,7790.9970703125,,,
298,298,,,7786.87109375,,,
299,299,,,7782.74951171875,,,
300,300,,,7778.6318359375,,,
301,301,,,7774.5185546875,,,
302,302,,,7770.4111328125,,,
303,303,,,7766.3056640625,,,
304,304,,,7762.20556640625,,,
305,305,,,7758.1103515625,,,
306,306,,,7754.01904296875,,,
307,307,,,7749.931640625,,,
308,308,,,7745.84912109375,,,
309,309,,,7741.77001953125,,,
310,310,,,7737.69580078125,,,
311,311,,,7733.62548828125,,,
312,312,,,7729.55859375,,,
313,313,,,7725.4970703125,,,
314,314,,,7721.43896484375,,,
315,315,,,7717.38525390625,,,
316,316,,,7713.3359375,,,
317,317,,,7709.29052734375,,,
318,318,,,7705.24951171875,,,
319,319,,,7701.21142578125,,,
320,320,,,7697.177734375,,,
321,321,,,7693.14892578125,,,
322,322,,,7689.1240234375,,,
323,323,,,7685.10302734375,,,
324,324,,,7681.08544921875,,,
325,325,,,7677.07275390625,,,
326,326,,,7673.0634765625,,,
327,327,,,7669.05859375,,,
328,328,,,7665.056640625,,,
329,329,,,7661.0595703125,,,
330,330,,,7657.06591796875,,,
331,331,,,7653.076171875,,,
332,332,,,7649.09130859375,,,
333,333,,,7645.10888671875,,,
334,334,,,7641.13134765625,,,
335,335,,,7637.1572265625,,,
336,336,,,7633.1875,,,
337,337,,,7629.220703125,,,
338,338,,,7625.2587890625,,,
339,339,,,7621.2998046875,,,
340,340,,,7617.3447265625,,,
341,341,,,7613.39404296875,,,
342,342,,,7609.447265625,,,
343,343,,,7605.50341796875,,,
344,344,,,7601.5634765625,,,
345,345,,,7597.62744140625,,,
346,346,,,7593.69482421875,,,
347,347,,,7589.76611328125,,,
348,348,,,7585.841796875,,,
349,349,,,7581.9208984375,,,
350,350,,,7578.00341796875,,,
351,351,,,7574.08935546875,,,
352,352,,,7570.1796875,,,
353,353,,,7566.2724609375,,,
354,354,,,7562.3701171875,,,
355,355,,,7558.470703125,,,
356,356,,,7554.5751953125,,,
357,357,,,7550.68408203125,,,
358,358,,,7546.794921875,,,
359,359,,,7542.91015625,,,
360,360,,,7539.02880859375,,,
361,361,,,7535.15234375,,,
362,362,,,7531.27783203125,,,
363,363,,,7527.40771484375,,,
364,364,,,7523.54052734375,,,
365,365,,,7519.67724609375,,,
366,366,,,7515.818359375,,,
367,367,,,7511.96142578125,,,
368,368,,,7508.10888671875,,,
369,369,,,7504.259765625,,,
370,370,,,7500.4140625,,,
371,371,,,7496.57177734375,,,
372,372,,,7492.7333984375,,,
373,373,,,7488.89892578125,,,
374,374,,,7485.06689453125,,,
375,375,,,7481.23779296875,,,
376,376,,,7477.4130859375,,,
377,377,,,7473.59228515625,,,
378,378,,,7469.7744140625,,,
379,379,,,7465.95947265625,,,
380,380,,,7462.14794921875,,,
381,381,,,7458.34033203125,,,
382,382,,,7454.5361328125,,,
383,383,,,7450.7353515625,,,
384,384,,,7446.9375,,,
385,385,,,7443.1435546875,,,
386,386,,,7439.35205078125,,,
387,387,,,7435.56494140625,,,
388,388,,,7431.78076171875,,,
389,389,,,7428.00048828125,,,
390,390,,,7424.22314453125,,,
391,391,,,7420.4482421875,,,
392,392,,,7416.67724609375,,,
393,393,,,7412.91064453125,,,
394,394,,,7409.146484375,,,
395,395,,,7405.38525390625,,,
396,396,,,7401.62841796875,,,
397,397,,,7397.8740234375,,,
398,398,,,7394.1220703125,,,
399,399,,,7390.375,,,
400,400,,,7386.63037109375,,,
401,401,,,7382.8896484375,,,
402,402,,,7379.1513671875,,,
403,403,,,7375.41650390625,,,
404,404,,,7371.68505859375,,,
405,405,,,7367.95654296875,,,
406,406,,,7364.2314453125,,,
407,407,,,7360.5107421875,,,
408,408,,,7356.7919921875,,,
409,409,,,7353.07666015625,,,
410,410,,,7349.36328125,,,
411,411,,,7345.65478515625,,,
412,412,,,7341.94873046875,,,
413,413,,,7338.24658203125,,,
414,414,,,7334.546875,,,
415,415,,,7330.85107421875,,,
416,416,,,7327.1572265625,,,
417,417,,,7323.466796875,,,
418,418,,,7319.7802734375,,,
419,419,,,7316.0966796875,,,
420,420,,,7312.41552734375,,,
421,421,,,7308.73828125,,,
422,422,,,7305.06494140625,,,
423,423,,,7301.3935546875,,,
424,424,,,7297.724609375,,,
425,425,,,7294.06005859375,,,
426,426,,,7290.39794921875,,,
427,427,,,7286.73876953125,,,
428,428,,,7283.0830078125,,,
429,429,,,7279.43115234375,,,
430,430,,,7275.78173828125,,,
431,431,,,7272.134765625,,,
432,432,,,7268.4912109375,,,
433,433,,,7264.85107421875,,,
434,434,,,7261.212890625,,,
435,435,,,7257.5791015625,,,
436,436,,,7253.94775390625,,,
437,437,,,7250.31982421875,,,
438,438,,,7246.6953125,,,
439,439,,,7243.072265625,,,
440,440,,,7239.453125,,,
441,441,,,7235.8369140625,,,
442,442,,,7232.2236328125,,,
443,443,,,7228.6142578125,,,
444,444,,,7225.00634765625,,,
445,445,,,7221.40234375,,,
446,446,,,7217.80126953125,,,
447,447,,,7214.2041015625,,,
448,448,,,7210.60791015625,,,
449,449,,,7207.01611328125,,,
450,450,,,7203.42626953125,,,
451,451,,,7199.8408203125,,,
452,452,,,7196.25732421875,,,
453,453,,,7192.67724609375,,,
454,454,,,7189.10009765625,,,
455,455,,,7185.52490234375,,,
456,456,,,7181.95361328125,,,
457,457,,,7178.38525390625,,,
458,458,,,7174.8193359375,,,
459,459,,,7171.2568359375,,,
460,460,,,7167.69677734375,,,
461,461,,,7164.1396484375,,,
462,462,,,7160.5859375,,,
463,463,,,7157.03515625,,,
464,464,,,7153.48681640625,,,
465,465,,,7149.94189453125,,,
466,466,,,7146.39892578125,,,
467,467,,,7142.859375,,,
468,468,,,7139.3232421875,,,
469,469,,,7135.7890625,,,
470,470,,,7132.2578125,,,
471,471,,,7128.73046875,,,
472,472,,,7125.20458984375,,,
473,473,,,7121.68310546875,,,
474,474,,,7118.16357421875,,,
475,475,,,7114.6474609375,,,
476,476,,,7111.1328125,,,
477,477,,,7107.6220703125,,,
478,478,,,7104.11474609375,,,
479,479,,,7100.60888671875,,,
480,480,,,7097.1064453125,,,
481,481,,,7093.60693359375,,,
482,482,,,7090.1103515625,,,
483,483,,,7086.6162109375,,,
484,484,,,7083.125,,,
485,485,,,7079.63671875,,,
486,486,,,7076.15185546875,,,
487,487,,,7072.6689453125,,,
488,488,,,7069.18896484375,,,
489,489,,,7065.712890625,,,
490,490,,,7062.23779296875,,,
491,491,,,7058.7666015625,,,
492,492,,,7055.29833984375,,,
493,493,,,7051.83056640625,,,
494,494,,,7048.36767578125,,,
495,495,,,7044.9072265625,,,
496,496,,,7041.4501953125,,,
497,497,,,7037.99609375,,,
498,498,,,7034.54248046875,,,
499,499,,,7031.09423828125,,,
500,500,,,7027.64794921875,,,
501,501,,,7024.203125,,,
502,502,,,7020.7626953125,,,
503,503,,,7017.32373046875,,,
504,504,,,7013.88916015625,,,
505,505,,,7010.455078125,,,
506,506,,,7007.02587890625,,,
507,507,,,7003.59814453125,,,
508,508,,,7000.1728515625,,,
509,509,,,6996.75146484375,,,
510,510,,,6993.33154296875,,,
511,511,,,6989.9150390625,,,
512,512,,,6986.5009765625,,,
513,513,,,6983.08984375,,,
514,514,,,6979.68115234375,,,
515,515,,,6976.27587890625,,,
516,516,,,6972.8720703125,,,
517,517,,,6969.47216796875,,,
518,518,,,6966.07470703125,,,
519,519,,,6962.6796875,,,
520,520,,,6959.28662109375,,,
521,521,,,6955.89794921875,,,
522,522,,,6952.5107421875,,,
523,523,,,6949.12646484375,,,
524,524,,,6945.744140625,,,
525,525,,,6942.36572265625,,,
526,526,,,6938.98828125,,,
527,527,,,6935.61474609375,,,
528,528,,,6932.24365234375,,,
529,529,,,6928.87646484375,,,
530,530,,,6925.5107421875,,,
531,531,,,6922.1474609375,,,
532,532,,,6918.78662109375,,,
533,533,,,6915.4287109375,,,
534,534,,,6912.07373046875,,,
535,535,,,6908.720703125,,,
536,536,,,6905.37109375,,,
537,537,,,6902.02392578125,,,
538,538,,,6898.6796875,,,
539,539,,,6895.33740234375,,,
540,540,,,6891.9970703125,,,
541,541,,,6888.66064453125,,,
542,542,,,6885.32568359375,,,
543,543,,,6881.99365234375,,,
544,544,,,6878.66552734375,,,
545,545,,,6875.33837890625,,,
546,546,,,6872.0146484375,,,
547,547,,,6868.69384765625,,,
548,548,,,6865.375,,,
549,549,,,6862.0595703125,,,
550,550,,,6858.74560546875,,,
551,551,,,6855.4345703125,,,
552,552,,,6852.12548828125,,,
553,553,,,6848.8203125,,,
554,554,,,6845.51611328125,,,
555,555,,,6842.216796875,,,
556,556,,,6838.91845703125,,,
557,557,,,6835.623046875,,,
558,558,,,6832.32958984375,,,
559,559,,,6829.03955078125,,,
560,560,,,6825.75146484375,,,
561,561,,,6822.46630859375,,,
562,562,,,6819.18310546875,,,
563,563,,,6815.90283203125,,,
564,564,,,6812.62548828125,,,
565,565,,,6809.35009765625,,,
566,566,,,6806.0771484375,,,
567,567,,,6802.8076171875,,,
568,568,,,6799.5400390625,,,
569,569,,,6796.275390625,,,
570,570,,,6793.0126953125,,,
571,571,,,6789.751953125,,,
572,572,,,6786.4951171875,,,
573,573,,,6783.240234375,,,
574,574,,,6779.9873046875,,,
575,575,,,6776.73779296875,,,
576,576,,,6773.490234375,,,
577,577,,,6770.2451171875,,,
578,578,,,6767.00244140625,,,
579,579,,,6763.76318359375,,,
580,580,,,6760.525390625,,,
581,581,,,6757.29150390625,,,
582,582,,,6754.05859375,,,
583,583,,,6750.82861328125,,,
584,584,,,6747.6005859375,,,
585,585,,,6744.3759765625,,,
586,586,,,6741.15283203125,,,
587,587,,,6737.93359375,,,
588,588,,,6734.7158203125,,,
589,589,,,6731.5,,,
590,590,,,6728.2880859375,,,
591,591,,,6725.078125,,,
592,592,,,6721.86962890625,,,
593,593,,,6718.66455078125,,,
594,594,,,6715.46240234375,,,
595,595,,,6712.26171875,,,
596,596,,,6709.06396484375,,,
597,597,,,6705.86865234375,,,
598,598,,,6702.67578125,,,
599,599,,,6699.4853515625,,,
600,600,,,6696.296875,,,
601,601,,,6693.111328125,,,
602,602,,,6689.9287109375,,,
603,603,,,6686.748046875,,,
604,604,,,6683.5693359375,,,
605,605,,,6680.39306640625,,,
606,606,,,6677.22021484375,,,
607,607,,,6674.04931640625,,,
608,608,,,6670.88134765625,,,
609,609,,,6667.71484375,,,
610,610,,,6664.55126953125,,,
611,611,,,6661.3896484375,,,
612,612,,,6658.23046875,,,
613,613,,,6655.07373046875,,,
614,614,,,6651.919921875,,,
615,615,,,6648.76806640625,,,
616,616,,,6645.61962890625,,,
617,617,,,6642.47216796875,,,
618,618,,,6639.3271484375,,,
619,619,,,6636.185546875,,,
620,620,,,6633.04638671875,,,
621,621,,,6629.90966796875,,,
622,622,,,6626.77392578125,,,
623,623,,,6623.6416015625,,,
624,624,,,6620.5107421875,,,
625,625,,,6617.384765625,,,
626,626,,,6614.2587890625,,,
627,627,,,6611.1357421875,,,
628,628,,,6608.01513671875,,,
629,629,,,6604.8974609375,,,
630,630,,,6601.78173828125,,,
631,631,,,6598.66845703125,,,
632,632,,,6595.5576171875,,,
633,633,,,6592.44873046875,,,
634,634,,,6589.341796875,,,
635,635,,,6586.23779296875,,,
636,636,,,6583.13623046875,,,
637,637,,,6580.03759765625,,,
638,638,,,6576.93994140625,,,
639,639,,,6573.845703125,,,
640,640,,,6570.75390625,,,
641,641,,,6567.66357421875,,,
642,642,,,6564.57666015625,,,
643,643,,,6561.4912109375,,,
644,644,,,6558.40869140625,,,
645,645,,,6555.32763671875,,,
646,646,,,6552.24951171875,,,
647,647,,,6549.173828125,,,
648,648,,,6546.1005859375,,,
649,649,,,6543.02978515625,,,
650,650,,,6539.9609375,,,
651,651,,,6536.89404296875,,,
652,652,,,6533.830078125,,,
653,653,,,6530.76806640625,,,
654,654,,,6527.708984375,,,
655,655,,,6524.65185546875,,,
656,656,,,6521.5966796875,,,
657,657,,,6518.54345703125,,,
658,658,,,6515.494140625,,,
659,659,,,6512.44580078125,,,
660,660,,,6509.400390625,,,
661,661,,,6506.357421875,,,
662,662,,,6503.31640625,,,
663,663,,,6500.2783203125,,,
664,664,,,6497.24072265625,,,
665,665,,,6494.2080078125,,,
666,666,,,6491.17578125,,,
667,667,,,6488.146484375,,,
668,668,,,6485.119140625,,,
669,669,,,6482.09326171875,,,
670,670,,,6479.072265625,,,
671,671,,,6476.05126953125,,,
672,672,,,6473.03271484375,,,
673,673,,,6470.01806640625,,,
674,674,,,6467.00341796875,,,
675,675,,,6463.9931640625,,,
676,676,,,6460.98486328125,,,
677,677,,,6457.97802734375,,,
678,678,,,6454.9736328125,,,
679,679,,,6451.97119140625,,,
680,680,,,6448.97119140625,,,
681,681,,,6445.97412109375,,,
682,682,,,6442.9794921875,,,
683,683,,,6439.986328125,,,
684,684,,,6436.99462890625,,,
685,685,,,6434.00634765625,,,
686,686,,,6431.01953125,,,
687,687,,,6428.03662109375,,,
688,688,,,6425.0546875,,,
689,689,,,6422.07470703125,,,
690,690,,,6419.09814453125,,,
691,691,,,6416.123046875,,,
692,692,,,6413.15087890625,,,
693,693,,,6410.1796875,,,
694,694,,,6407.2119140625,,,
695,695,,,6404.24609375,,,
696,696,,,6401.28173828125,,,
697,697,,,6398.31982421875,,,
698,698,,,6395.3623046875,,,
699,699,,,6392.404296875,,,
700,700,,,6389.44970703125,,,
701,701,,,6386.49755859375,,,
702,702,,,6383.546875,,,
703,703,,,6380.59912109375,,,
704,704,,,6377.6533203125,,,
705,705,,,6374.70947265625,,,
706,706,,,6371.76806640625,,,
707,707,,,6368.82861328125,,,
708,708,,,6365.8916015625,,,
709,709,,,6362.95654296875,,,
710,710,,,6360.025390625,,,
711,711,,,6357.09423828125,,,
712,712,,,6354.16650390625,,,
713,713,,,6351.240234375,,,
714,714,,,6348.31640625,,,
715,715,,,6345.39599609375,,,
716,716,,,6342.4755859375,,,
717,717,,,6339.55859375,,,
718,718,,,6336.6435546875,,,
719,719,,,6333.73046875,,,
720,720,,,6330.82080078125,,,
721,721,,,6327.9130859375,,,
722,722,,,6325.0068359375,,,
723,723,,,6322.1025390625,,,
724,724,,,6319.20068359375,,,
725,725,,,6316.3017578125,,,
726,726,,,6313.4033203125,,,
727,727,,,6310.50830078125,,,
728,728,,,6307.61572265625,,,
729,729,,,6304.72509765625,,,
730,730,,,6301.83642578125,,,
731,731,,,6298.95068359375,,,
732,732,,,6296.06591796875,,,
733,733,,,6293.18408203125,,,
734,734,,,6290.3037109375,,,
735,735,,,6287.42529296875,,,
736,736,,,6284.5498046875,,,
737,737,,,6281.67626953125,,,
738,738,,,6278.8046875,,,
739,739,,,6275.93603515625,,,
740,740,,,6273.06884765625,,,
741,741,,,6270.20458984375,,,
742,742,,,6267.341796875,,,
743,743,,,6264.48095703125,,,
744,744,,,6261.62255859375,,,
745,745,,,6258.76708984375,,,
746,746,,,6255.91357421875,,,
747,747,,,6253.060546875,,,
748,748,,,6250.21142578125,,,
749,749,,,6247.36474609375,,,
750,750,,,6244.51904296875,,,
751,751,,,6241.67626953125,,,
752,752,,,6238.83447265625,,,
753,753,,,6235.9951171875,,,
754,754,,,6233.15869140625,,,
755,755,,,6230.32421875,,,
756,756,,,6227.4912109375,,,
757,757,,,6224.6611328125,,,
758,758,,,6221.8330078125,,,
759,759,,,6219.0068359375,,,
760,760,,,6216.18212890625,,,
761,761,,,6213.36083984375,,,
762,762,,,6210.541015625,,,
763,763,,,6207.72314453125,,,
764,764,,,6204.908203125,,,
765,765,,,6202.0947265625,,,
766,766,,,6199.283203125,,,
767,767,,,6196.474609375,,,
768,768,,,6193.6669921875,,,
769,769,,,6190.8623046875,,,
770,770,,,6188.0595703125,,,
771,771,,,6185.25927734375,,,
772,772,,,6182.4609375,,,
773,773,,,6179.6640625,,,
774,774,,,6176.8701171875,,,
775,775,,,6174.07763671875,,,
776,776,,,6171.287109375,,,
777,777,,,6168.49951171875,,,
778,778,,,6165.71435546875,,,
779,779,,,6162.92919921875,,,
780,780,,,6160.1474609375,,,
781,781,,,6157.36767578125,,,
782,782,,,6154.59033203125,,,
783,783,,,6151.81494140625,,,
784,784,,,6149.04150390625,,,
785,785,,,6146.27099609375,,,
786,786,,,6143.5009765625,,,
787,787,,,6140.734375,,,
788,788,,,6137.9697265625,,,
789,789,,,6135.20703125,,,
790,790,,,6132.44580078125,,,
791,791,,,6129.68701171875,,,
792,792,,,6126.93017578125,,,
793,793,,,6124.17529296875,,,
794,794,,,6121.42236328125,,,
795,795,,,6118.67236328125,,,
796,796,,,6115.923828125,,,
797,797,,,6113.17822265625,,,
798,798,,,6110.43310546875,,,
799,799,,,6107.69091796875,,,
800,800,,,6104.95166015625,,,
801,801,,,6102.2138671875,,,
802,802,,,6099.4775390625,,,
803,803,,,6096.7421875,,,
804,804,,,6094.01171875,,,
805,805,,,6091.28173828125,,,
806,806,,,6088.5537109375,,,
807,807,,,6085.828125,,,
808,808,,,6083.1044921875,,,
809,809,,,6080.38330078125,,,
810,810,,,6077.6640625,,,
811,811,,,6074.9462890625,,,
812,812,,,6072.23095703125,,,
813,813,,,6069.517578125,,,
814,814,,,6066.806640625,,,
815,815,,,6064.09765625,,,
816,816,,,6061.3896484375,,,
817,817,,,6058.6845703125,,,
818,818,,,6055.9814453125,,,
819,819,,,6053.28076171875,,,
820,820,,,6050.58203125,,,
821,821,,,6047.884765625,,,
822,822,,,6045.1904296875,,,
823,823,,,6042.4970703125,,,
824,824,,,6039.80615234375,,,
825,825,,,6037.1171875,,,
826,826,,,6034.4306640625,,,
827,827,,,6031.74609375,,,
828,828,,,6029.0634765625,,,
829,829,,,6026.3818359375,,,
830,830,,,6023.7041015625,,,
831,831,,,6021.02783203125,,,
832,832,,,6018.35205078125,,,
833,833,,,6015.6796875,,,
834,834,,,6013.00927734375,,,
835,835,,,6010.33984375,,,
