epoch,step,test/error_T,test/loss,train/loss,val/error_T,val/loss,val/loss_best
325,325,,,7713.5234375,,,
326,326,,,7710.37890625,,,
327,327,,,7707.22509765625,,,
328,328,,,7704.087890625,,,
329,329,,,7700.94677734375,,,
330,330,,,7697.814453125,,,
331,331,,,7694.6826171875,,,
332,332,,,7691.552734375,,,
333,333,,,7688.423828125,,,
334,334,,,7685.29931640625,,,
335,335,,,7682.17822265625,,,
336,336,,,7679.05810546875,,,
337,337,,,7675.9443359375,,,
338,338,,,7672.83447265625,,,
339,339,,,7669.72314453125,,,
340,340,,,7666.6142578125,,,
341,341,,,7663.51025390625,,,
342,342,,,7660.4130859375,,,
343,343,,,7657.314453125,,,
344,344,,,7654.21533203125,,,
345,345,,,7651.1240234375,,,
346,346,,,7648.03515625,,,
347,347,,,7644.953125,,,
348,348,,,7641.86474609375,,,
349,349,,,7638.78076171875,,,
350,350,,,7635.703125,,,
351,351,,,7632.623046875,,,
352,352,,,7629.55078125,,,
353,353,,,7626.47509765625,,,
354,354,,,7623.408203125,,,
355,355,,,7620.34033203125,,,
356,356,,,7617.2763671875,,,
357,357,,,7614.21875,,,
358,358,,,7611.150390625,,,
359,359,,,7608.09912109375,,,
360,360,,,7605.04345703125,,,
361,361,,,7601.99072265625,,,
362,362,,,7598.943359375,,,
363,363,,,7595.89404296875,,,
364,364,,,7592.849609375,,,
365,365,,,7589.8076171875,,,
366,366,,,7586.76611328125,,,
367,367,,,7583.73193359375,,,
368,368,,,7580.69580078125,,,
369,369,,,7577.6630859375,,,
370,370,,,7574.64013671875,,,
371,371,,,7571.60498046875,,,
372,372,,,7568.58203125,,,
373,373,,,7565.55810546875,,,
374,374,,,7562.5400390625,,,
375,375,,,7559.52197265625,,,
376,376,,,7556.5078125,,,
377,377,,,7553.4931640625,,,
378,378,,,7550.48046875,,,
379,379,,,7547.47216796875,,,
380,380,,,7544.46044921875,,,
381,381,,,7541.4638671875,,,
382,382,,,7538.46484375,,,
383,383,,,7535.4599609375,,,
384,384,,,7532.4697265625,,,
385,385,,,7529.470703125,,,
386,386,,,7526.48193359375,,,
387,387,,,7523.49560546875,,,
388,388,,,7520.50439453125,,,
389,389,,,7517.51904296875,,,
390,390,,,7514.53955078125,,,
391,391,,,7511.556640625,,,
392,392,,,7508.5830078125,,,
393,393,,,7505.6044921875,,,
394,394,,,7502.6337890625,,,
395,395,,,7499.666015625,,,
396,396,,,7496.69873046875,,,
397,397,,,7493.72998046875,,,
398,398,,,7490.77001953125,,,
399,399,,,,0.8148019313812256,1519.89892578125,1519.89892578125
399,399,,,7487.80810546875,,,
400,400,,,7484.849609375,,,
401,401,,,7481.892578125,,,
402,402,,,7478.9453125,,,
403,403,,,7475.9892578125,,,
404,404,,,7473.04443359375,,,
405,405,,,7470.0908203125,,,
406,406,,,7467.14404296875,,,
407,407,,,7464.2060546875,,,
408,408,,,7461.26708984375,,,
409,409,,,7458.330078125,,,
410,410,,,7455.3984375,,,
411,411,,,7452.45849609375,,,
412,412,,,7449.53271484375,,,
413,413,,,7446.6015625,,,
414,414,,,7443.6796875,,,
415,415,,,7440.76171875,,,
416,416,,,7437.83203125,,,
417,417,,,7434.9111328125,,,
418,418,,,7431.99951171875,,,
419,419,,,7429.07861328125,,,
420,420,,,7426.17236328125,,,
421,421,,,7423.25830078125,,,
422,422,,,7420.35498046875,,,
423,423,,,7417.44580078125,,,
424,424,,,7414.54296875,,,
425,425,,,7411.64306640625,,,
426,426,,,7408.7431640625,,,
427,427,,,7405.84521484375,,,
428,428,,,7402.9541015625,,,
429,429,,,7400.05322265625,,,
430,430,,,7397.16796875,,,
431,431,,,7394.2763671875,,,
432,432,,,7391.39404296875,,,
433,433,,,7388.5107421875,,,
434,434,,,7385.62939453125,,,
435,435,,,7382.74853515625,,,
436,436,,,7379.86865234375,,,
437,437,,,7376.99169921875,,,
438,438,,,7374.1171875,,,
439,439,,,7371.24951171875,,,
440,440,,,7368.3798828125,,,
441,441,,,7365.51611328125,,,
442,442,,,7362.64794921875,,,
443,443,,,7359.79052734375,,,
444,444,,,7356.92529296875,,,
445,445,,,7354.06005859375,,,
446,446,,,7351.20068359375,,,
447,447,,,7348.3447265625,,,
448,448,,,7345.4951171875,,,
449,449,,,7342.64599609375,,,
450,450,,,7339.79638671875,,,
451,451,,,7336.9462890625,,,
452,452,,,7334.099609375,,,
453,453,,,7331.25927734375,,,
454,454,,,7328.41455078125,,,
455,455,,,7325.57763671875,,,
456,456,,,7322.73193359375,,,
457,457,,,7319.89453125,,,
458,458,,,7317.05859375,,,
459,459,,,7314.23046875,,,
460,460,,,7311.39794921875,,,
461,461,,,7308.5654296875,,,
462,462,,,7305.732421875,,,
463,463,,,7302.90673828125,,,
464,464,,,7300.0908203125,,,
465,465,,,7297.26708984375,,,
466,466,,,7294.4423828125,,,
467,467,,,7291.62060546875,,,
468,468,,,7288.79541015625,,,
469,469,,,7285.98828125,,,
470,470,,,7283.1689453125,,,
471,471,,,7280.3623046875,,,
472,472,,,7277.54541015625,,,
473,473,,,7274.7333984375,,,
474,474,,,7271.92138671875,,,
475,475,,,7269.1142578125,,,
476,476,,,7266.31103515625,,,
477,477,,,7263.51025390625,,,
478,478,,,7260.7021484375,,,
479,479,,,7257.90869140625,,,
480,480,,,7255.1015625,,,
481,481,,,7252.310546875,,,
482,482,,,7249.5068359375,,,
483,483,,,7246.71630859375,,,
484,484,,,7243.9150390625,,,
485,485,,,7241.12939453125,,,
486,486,,,7238.33837890625,,,
487,487,,,7235.55078125,,,
488,488,,,7232.7578125,,,
489,489,,,7229.97314453125,,,
490,490,,,7227.18505859375,,,
491,491,,,7224.4072265625,,,
492,492,,,7221.6142578125,,,
493,493,,,7218.84521484375,,,
494,494,,,7216.06494140625,,,
495,495,,,7213.28369140625,,,
496,496,,,7210.501953125,,,
497,497,,,7207.71875,,,
498,498,,,7204.9521484375,,,
499,499,,,,0.796907901763916,1453.8741455078125,1453.8741455078125
499,499,,,7202.1728515625,,,
500,500,,,7199.4072265625,,,
501,501,,,7196.63037109375,,,
502,502,,,7193.87060546875,,,
503,503,,,7191.1044921875,,,
504,504,,,7188.3251953125,,,
505,505,,,7185.56005859375,,,
506,506,,,7182.79541015625,,,
507,507,,,7180.033203125,,,
508,508,,,7177.27490234375,,,
509,509,,,7174.50634765625,,,
510,510,,,7171.75341796875,,,
511,511,,,7168.994140625,,,
512,512,,,7166.240234375,,,
513,513,,,7163.4765625,,,
514,514,,,7160.72509765625,,,
515,515,,,7157.9697265625,,,
516,516,,,7155.2138671875,,,
517,517,,,7152.4619140625,,,
518,518,,,7149.7109375,,,
519,519,,,7146.9658203125,,,
520,520,,,7144.21484375,,,
521,521,,,7141.4736328125,,,
522,522,,,7138.72119140625,,,
523,523,,,7135.9775390625,,,
524,524,,,7133.23388671875,,,
525,525,,,7130.49169921875,,,
526,526,,,7127.75244140625,,,
527,527,,,7125.01171875,,,
528,528,,,7122.27490234375,,,
529,529,,,7119.53466796875,,,
530,530,,,7116.80126953125,,,
531,531,,,7114.0576171875,,,
532,532,,,7111.3271484375,,,
533,533,,,7108.59521484375,,,
534,534,,,7105.86279296875,,,
535,535,,,7103.13720703125,,,
536,536,,,7100.40087890625,,,
537,537,,,7097.67041015625,,,
538,538,,,7094.9443359375,,,
539,539,,,7092.2177734375,,,
540,540,,,7089.49072265625,,,
541,541,,,7086.7626953125,,,
542,542,,,7084.04931640625,,,
543,543,,,7081.31884765625,,,
544,544,,,7078.60400390625,,,
545,545,,,7075.88134765625,,,
546,546,,,7073.16357421875,,,
